"resp_id";"set_id";"screen_1";"storage_1";"price_1";"screen_2";"storage_2";"price_2";"screen_3";"storage_3";"price_3";"selected";"rejected";"age";"gender"
143;1;10.5;512;399;12.9;64;949;9.7;256;599;1;2;47;"Male"
143;2;10.5;64;949;9.7;256;399;12.9;512;799;3;2;47;"Male"
143;3;12.9;512;599;9.7;64;399;10.5;256;799;1;2;47;"Male"
143;4;12.9;128;399;10.5;512;949;9.7;256;599;1;3;47;"Male"
143;5;12.9;512;599;10.5;256;799;9.7;64;399;1;2;47;"Male"
144;1;10.5;64;949;12.9;512;399;9.7;128;799;2;1;31;"Male"
144;2;9.7;256;599;12.9;512;949;10.5;64;799;1;2;31;"Male"
144;3;10.5;512;799;9.7;128;949;12.9;64;399;1;2;31;"Male"
144;4;9.7;256;399;10.5;128;599;12.9;64;799;2;3;31;"Male"
144;5;9.7;64;799;12.9;256;949;10.5;512;599;3;1;31;"Male"
145;1;10.5;64;399;9.7;256;949;12.9;512;799;1;2;27;"Male"
145;2;10.5;64;399;9.7;256;949;12.9;128;599;3;2;27;"Male"
145;3;9.7;512;399;10.5;128;949;12.9;64;599;2;3;27;"Male"
145;4;10.5;256;599;9.7;64;399;12.9;512;949;1;2;27;"Male"
145;5;9.7;256;949;10.5;512;799;12.9;128;399;3;1;27;"Male"
146;1;10.5;64;799;9.7;512;949;12.9;256;599;3;1;51;"Male"
146;2;12.9;64;799;9.7;128;399;10.5;512;949;3;1;51;"Male"
146;3;12.9;512;949;9.7;128;599;10.5;64;799;2;1;51;"Male"
146;4;12.9;64;949;10.5;256;399;9.7;512;599;2;1;51;"Male"
146;5;10.5;512;949;12.9;64;399;9.7;128;599;1;3;51;"Male"
147;1;9.7;256;599;10.5;512;949;12.9;128;399;2;1;29;"Female"
147;2;9.7;128;399;12.9;256;799;10.5;64;599;2;1;29;"Female"
147;3;10.5;256;399;12.9;512;599;9.7;64;799;1;3;29;"Female"
147;4;10.5;64;949;12.9;128;399;9.7;256;799;2;3;29;"Female"
147;5;10.5;512;399;12.9;128;799;9.7;64;949;1;3;29;"Female"
148;1;10.5;256;799;9.7;128;599;12.9;64;399;1;2;25;"Female"
148;2;12.9;256;949;10.5;128;599;9.7;512;399;1;3;25;"Female"
148;3;10.5;128;799;12.9;512;949;9.7;256;599;2;1;25;"Female"
148;4;9.7;64;799;10.5;256;599;12.9;128;399;3;1;25;"Female"
148;5;10.5;128;399;9.7;64;599;12.9;256;799;1;2;25;"Female"
149;1;12.9;512;399;10.5;128;949;9.7;64;799;1;3;31;"Male"
149;2;12.9;128;399;9.7;64;799;10.5;512;599;3;2;31;"Male"
149;3;12.9;512;399;10.5;256;949;9.7;64;799;1;3;31;"Male"
149;4;10.5;128;949;12.9;64;599;9.7;512;399;2;1;31;"Male"
149;5;10.5;512;399;9.7;128;599;12.9;256;799;1;2;31;"Male"
150;1;10.5;64;599;9.7;512;799;12.9;128;949;2;1;50;"Female"
150;2;9.7;512;799;10.5;256;399;12.9;64;949;2;3;50;"Female"
150;3;10.5;512;799;12.9;64;399;9.7;128;599;1;2;50;"Female"
150;4;12.9;64;399;9.7;128;799;10.5;256;949;3;2;50;"Female"
150;5;12.9;64;399;9.7;512;949;10.5;128;799;1;2;50;"Female"
151;1;9.7;128;399;12.9;256;949;10.5;512;599;2;1;43;"Male"
151;2;9.7;512;599;10.5;256;399;12.9;64;799;2;3;43;"Male"
151;3;9.7;64;599;12.9;256;949;10.5;512;799;2;1;43;"Male"
151;4;9.7;256;399;10.5;128;949;12.9;512;799;3;1;43;"Male"
151;5;12.9;256;599;9.7;128;399;10.5;512;799;1;3;43;"Male"
152;1;9.7;256;949;10.5;64;599;12.9;512;799;3;2;20;"Female"
152;2;12.9;128;949;10.5;64;799;9.7;512;599;2;3;20;"Female"
152;3;12.9;128;799;9.7;256;399;10.5;64;949;2;3;20;"Female"
152;4;9.7;256;949;12.9;64;799;10.5;512;399;3;1;20;"Female"
152;5;9.7;64;799;12.9;512;599;10.5;256;949;3;1;20;"Female"
153;1;10.5;128;949;12.9;256;599;9.7;64;799;1;2;35;"Male"
153;2;12.9;64;949;10.5;512;399;9.7;128;599;3;1;35;"Male"
153;3;12.9;64;799;9.7;512;399;10.5;128;949;2;1;35;"Male"
153;4;10.5;64;799;12.9;256;949;9.7;512;399;1;2;35;"Male"
153;5;12.9;512;949;9.7;256;799;10.5;64;599;1;3;35;"Male"
154;1;10.5;512;599;12.9;128;949;9.7;64;799;2;1;25;"Female"
154;2;10.5;64;799;12.9;256;399;9.7;128;599;2;1;25;"Female"
154;3;10.5;128;799;9.7;256;399;12.9;512;949;2;3;25;"Female"
154;4;10.5;64;599;9.7;512;399;12.9;256;949;2;3;25;"Female"
154;5;12.9;256;799;10.5;512;599;9.7;64;399;3;1;25;"Female"
155;1;12.9;64;599;10.5;256;799;9.7;128;949;3;2;37;"Male"
155;2;10.5;64;399;12.9;512;799;9.7;256;599;2;1;37;"Male"
155;3;9.7;256;399;10.5;128;949;12.9;64;599;3;1;37;"Male"
155;4;9.7;64;799;10.5;512;399;12.9;128;599;2;1;37;"Male"
155;5;12.9;64;799;10.5;512;599;9.7;256;399;1;3;37;"Male"
156;1;10.5;64;599;12.9;512;399;9.7;256;949;2;3;18;"Female"
156;2;12.9;128;949;10.5;256;599;9.7;512;399;3;1;18;"Female"
156;3;9.7;128;949;12.9;512;599;10.5;256;799;3;1;18;"Female"
156;4;9.7;128;799;10.5;256;399;12.9;512;949;3;1;18;"Female"
156;5;10.5;128;799;12.9;256;599;9.7;64;949;2;3;18;"Female"
157;1;9.7;64;599;10.5;256;799;12.9;512;399;1;2;50;"Male"
157;2;12.9;512;799;10.5;256;399;9.7;64;599;1;2;50;"Male"
157;3;12.9;128;799;9.7;64;399;10.5;512;949;3;2;50;"Male"
157;4;9.7;128;599;12.9;256;949;10.5;512;399;3;1;50;"Male"
157;5;12.9;64;949;10.5;256;399;9.7;512;799;1;2;50;"Male"
158;1;10.5;256;399;12.9;64;949;9.7;512;799;3;1;34;"Female"
158;2;12.9;256;949;9.7;512;399;10.5;64;599;3;1;34;"Female"
158;3;9.7;128;949;12.9;512;599;10.5;64;399;2;1;34;"Female"
158;4;9.7;128;949;12.9;512;599;10.5;256;399;2;1;34;"Female"
158;5;12.9;64;799;10.5;256;599;9.7;128;399;1;2;34;"Female"
159;1;12.9;512;799;10.5;128;599;9.7;256;399;2;3;38;"Female"
159;2;10.5;64;799;9.7;512;949;12.9;256;599;2;3;38;"Female"
159;3;9.7;64;399;12.9;512;799;10.5;128;949;2;3;38;"Female"
159;4;9.7;64;949;10.5;256;399;12.9;128;599;2;1;38;"Female"
159;5;12.9;64;599;10.5;256;399;9.7;128;949;1;3;38;"Female"
160;1;12.9;512;799;10.5;64;949;9.7;128;599;3;1;35;"Male"
160;2;10.5;128;949;9.7;256;599;12.9;512;799;3;2;35;"Male"
160;3;9.7;64;799;10.5;256;599;12.9;512;949;1;2;35;"Male"
160;4;12.9;64;949;10.5;256;799;9.7;128;599;2;1;35;"Male"
160;5;9.7;256;799;12.9;64;599;10.5;512;399;1;2;35;"Male"
161;1;12.9;64;799;10.5;512;949;9.7;256;399;3;2;19;"Female"
161;2;10.5;128;949;12.9;64;599;9.7;512;799;3;1;19;"Female"
161;3;10.5;512;799;9.7;256;949;12.9;128;599;1;2;19;"Female"
161;4;9.7;256;599;12.9;128;799;10.5;64;399;1;3;19;"Female"
161;5;10.5;64;799;12.9;512;399;9.7;128;949;2;3;19;"Female"
162;1;9.7;256;949;12.9;64;599;10.5;512;399;3;1;18;"Female"
162;2;10.5;64;599;9.7;512;799;12.9;128;949;2;1;18;"Female"
162;3;12.9;64;399;10.5;512;799;9.7;256;949;2;3;18;"Female"
162;4;10.5;256;399;9.7;64;599;12.9;128;799;2;3;18;"Female"
162;5;12.9;256;799;10.5;512;399;9.7;128;949;1;3;18;"Female"
163;1;9.7;128;799;10.5;512;949;12.9;256;399;3;1;27;"Male"
163;2;9.7;128;599;10.5;256;399;12.9;64;799;2;1;27;"Male"
163;3;9.7;512;949;12.9;128;799;10.5;256;399;3;1;27;"Male"
163;4;10.5;64;949;12.9;512;799;9.7;256;399;3;1;27;"Male"
163;5;10.5;256;799;9.7;64;399;12.9;512;949;1;3;27;"Male"
164;1;9.7;64;599;10.5;128;949;12.9;512;799;3;1;29;"Male"
164;2;10.5;512;599;9.7;128;399;12.9;64;799;1;3;29;"Male"
164;3;9.7;64;599;12.9;512;949;10.5;128;399;3;1;29;"Male"
164;4;10.5;512;399;9.7;256;799;12.9;128;599;2;3;29;"Male"
164;5;10.5;512;599;9.7;256;949;12.9;64;399;1;2;29;"Male"
165;1;10.5;64;399;9.7;128;949;12.9;512;799;1;3;52;"Female"
165;2;10.5;128;599;9.7;256;949;12.9;512;399;3;1;52;"Female"
165;3;9.7;128;599;10.5;256;949;12.9;512;399;2;1;52;"Female"
165;4;9.7;512;949;10.5;128;599;12.9;64;799;3;1;52;"Female"
165;5;9.7;128;799;10.5;64;399;12.9;512;949;3;1;52;"Female"
166;1;10.5;512;799;9.7;128;599;12.9;64;399;3;2;53;"Female"
166;2;12.9;512;949;9.7;128;799;10.5;256;599;1;2;53;"Female"
166;3;10.5;256;799;9.7;128;599;12.9;512;949;2;3;53;"Female"
166;4;10.5;64;599;12.9;256;399;9.7;128;799;2;3;53;"Female"
166;5;10.5;64;949;12.9;512;399;9.7;256;599;3;2;53;"Female"
167;1;9.7;128;799;12.9;512;949;10.5;64;599;1;3;46;"Female"
167;2;12.9;256;399;10.5;128;949;9.7;64;799;1;2;46;"Female"
167;3;12.9;128;599;9.7;64;799;10.5;256;949;3;2;46;"Female"
167;4;9.7;128;799;12.9;512;399;10.5;64;599;1;3;46;"Female"
167;5;9.7;256;399;10.5;128;599;12.9;64;799;3;1;46;"Female"
168;1;12.9;256;949;10.5;512;599;9.7;128;799;1;2;44;"Male"
168;2;12.9;512;399;10.5;128;599;9.7;64;949;1;3;44;"Male"
168;3;12.9;64;399;9.7;512;949;10.5;256;799;2;3;44;"Male"
168;4;12.9;64;399;10.5;128;949;9.7;512;599;1;3;44;"Male"
168;5;10.5;512;599;9.7;256;799;12.9;128;949;1;3;44;"Male"
169;1;12.9;128;949;10.5;256;599;9.7;512;799;2;1;44;"Male"
169;2;10.5;512;599;12.9;256;949;9.7;64;399;1;3;44;"Male"
169;3;9.7;256;949;10.5;128;599;12.9;512;799;3;2;44;"Male"
169;4;12.9;128;599;9.7;64;949;10.5;512;399;3;2;44;"Male"
169;5;10.5;256;799;9.7;512;949;12.9;128;399;3;2;44;"Male"
170;1;9.7;128;949;12.9;256;599;10.5;64;399;3;2;54;"Male"
170;2;10.5;128;599;12.9;64;949;9.7;256;799;1;3;54;"Male"
170;3;10.5;64;949;12.9;256;799;9.7;128;599;3;2;54;"Male"
170;4;10.5;64;599;12.9;256;949;9.7;512;399;1;2;54;"Male"
170;5;12.9;512;799;9.7;64;599;10.5;128;949;1;2;54;"Male"
171;1;12.9;512;799;9.7;128;949;10.5;64;399;2;3;45;"Male"
171;2;9.7;128;399;10.5;512;949;12.9;64;599;1;2;45;"Male"
171;3;9.7;128;799;10.5;256;399;12.9;512;599;2;3;45;"Male"
171;4;10.5;128;399;9.7;256;599;12.9;64;949;1;3;45;"Male"
171;5;12.9;512;399;9.7;64;599;10.5;128;799;3;2;45;"Male"
172;1;9.7;256;399;10.5;512;949;12.9;64;799;2;3;36;"Male"
172;2;9.7;128;599;10.5;256;949;12.9;64;799;2;3;36;"Male"
172;3;12.9;128;399;10.5;256;799;9.7;64;949;1;2;36;"Male"
172;4;12.9;64;599;10.5;256;799;9.7;512;949;3;2;36;"Male"
172;5;10.5;64;599;12.9;256;399;9.7;128;799;1;2;36;"Male"
173;1;12.9;256;949;10.5;512;799;9.7;64;399;1;2;37;"Male"
173;2;9.7;128;949;10.5;512;399;12.9;64;599;3;1;37;"Male"
173;3;12.9;256;799;10.5;512;599;9.7;64;399;2;3;37;"Male"
173;4;10.5;256;949;9.7;512;399;12.9;128;599;2;3;37;"Male"
173;5;12.9;512;399;9.7;256;599;10.5;128;799;1;3;37;"Male"
174;1;10.5;64;399;9.7;512;599;12.9;256;799;1;3;35;"Male"
174;2;10.5;128;599;9.7;64;799;12.9;512;949;3;2;35;"Male"
174;3;12.9;512;399;9.7;256;599;10.5;64;799;1;2;35;"Male"
174;4;10.5;256;799;12.9;128;949;9.7;64;599;1;3;35;"Male"
174;5;9.7;512;599;12.9;128;799;10.5;64;949;2;3;35;"Male"
175;1;10.5;128;599;9.7;64;799;12.9;256;399;3;2;26;"Male"
175;2;9.7;512;949;10.5;64;599;12.9;256;399;3;2;26;"Male"
175;3;9.7;64;599;10.5;256;799;12.9;128;949;2;1;26;"Male"
175;4;10.5;256;399;12.9;512;799;9.7;128;599;2;3;26;"Male"
175;5;10.5;64;399;12.9;512;949;9.7;256;799;3;1;26;"Male"
176;1;9.7;512;949;10.5;64;599;12.9;256;799;3;2;30;"Male"
176;2;10.5;256;799;12.9;64;399;9.7;512;599;3;2;30;"Male"
176;3;10.5;512;599;9.7;256;949;12.9;64;399;2;3;30;"Male"
176;4;9.7;512;799;10.5;128;399;12.9;64;949;3;2;30;"Male"
176;5;9.7;512;599;12.9;128;799;10.5;256;399;3;1;30;"Male"
177;1;10.5;256;399;9.7;512;599;12.9;128;949;1;3;46;"Female"
177;2;12.9;256;799;9.7;128;599;10.5;64;949;1;2;46;"Female"
177;3;9.7;512;399;10.5;64;599;12.9;256;799;3;2;46;"Female"
177;4;9.7;128;799;12.9;512;949;10.5;64;599;2;3;46;"Female"
177;5;10.5;512;799;12.9;128;399;9.7;64;949;2;1;46;"Female"
178;1;12.9;512;799;10.5;64;949;9.7;256;599;1;2;41;"Male"
178;2;9.7;512;799;10.5;128;599;12.9;64;949;1;2;41;"Male"
178;3;10.5;256;949;9.7;64;799;12.9;512;599;1;2;41;"Male"
178;4;12.9;128;949;10.5;64;399;9.7;512;799;3;1;41;"Male"
178;5;12.9;128;399;9.7;512;599;10.5;64;799;2;1;41;"Male"
179;1;9.7;256;799;10.5;64;399;12.9;128;949;1;2;28;"Female"
179;2;12.9;256;799;10.5;128;399;9.7;512;949;2;1;28;"Female"
179;3;9.7;128;949;10.5;64;399;12.9;256;599;3;1;28;"Female"
179;4;12.9;512;399;10.5;128;599;9.7;256;799;3;2;28;"Female"
179;5;10.5;64;399;12.9;256;799;9.7;512;599;2;1;28;"Female"
180;1;9.7;256;949;12.9;128;599;10.5;64;399;1;3;53;"Male"
180;2;9.7;512;399;10.5;128;799;12.9;64;599;1;2;53;"Male"
180;3;12.9;64;599;10.5;128;949;9.7;256;399;2;1;53;"Male"
180;4;12.9;64;399;9.7;128;799;10.5;512;949;1;2;53;"Male"
180;5;9.7;512;399;12.9;64;949;10.5;256;599;3;1;53;"Male"
181;1;12.9;256;949;10.5;512;599;9.7;64;399;1;3;34;"Male"
181;2;9.7;64;949;12.9;128;799;10.5;512;399;2;1;34;"Male"
181;3;9.7;64;949;12.9;256;799;10.5;128;399;2;1;34;"Male"
181;4;10.5;128;399;9.7;64;799;12.9;512;949;3;1;34;"Male"
181;5;12.9;128;949;10.5;256;399;9.7;64;799;3;1;34;"Male"
182;1;10.5;64;949;12.9;256;599;9.7;128;399;3;1;51;"Female"
182;2;10.5;128;599;9.7;512;949;12.9;64;399;3;1;51;"Female"
182;3;9.7;128;949;12.9;256;599;10.5;512;799;3;1;51;"Female"
182;4;9.7;256;399;12.9;128;799;10.5;512;599;2;1;51;"Female"
182;5;12.9;256;949;9.7;512;599;10.5;128;399;3;2;51;"Female"
183;1;10.5;512;949;12.9;256;799;9.7;64;399;3;1;40;"Male"
183;2;10.5;512;799;9.7;64;949;12.9;256;399;3;2;40;"Male"
183;3;10.5;512;799;12.9;128;599;9.7;256;949;1;3;40;"Male"
183;4;12.9;64;949;10.5;128;599;9.7;256;399;3;1;40;"Male"
183;5;9.7;256;399;12.9;128;799;10.5;64;599;3;2;40;"Male"
184;1;10.5;512;799;12.9;64;949;9.7;128;399;1;2;31;"Male"
184;2;12.9;64;599;9.7;256;949;10.5;512;399;1;3;31;"Male"
184;3;12.9;256;799;10.5;128;949;9.7;64;599;1;3;31;"Male"
184;4;10.5;128;399;9.7;64;599;12.9;256;799;3;2;31;"Male"
184;5;10.5;256;799;12.9;128;599;9.7;64;399;3;2;31;"Male"
185;1;12.9;64;799;10.5;512;399;9.7;128;949;2;3;28;"Male"
185;2;10.5;64;599;9.7;128;399;12.9;256;799;3;1;28;"Male"
185;3;10.5;128;799;12.9;512;399;9.7;256;949;2;3;28;"Male"
185;4;9.7;128;399;12.9;256;799;10.5;64;599;1;3;28;"Male"
185;5;9.7;512;599;10.5;64;399;12.9;128;799;1;2;28;"Male"
186;1;9.7;128;399;10.5;64;599;12.9;256;799;2;3;19;"Male"
186;2;9.7;64;599;10.5;512;399;12.9;128;799;2;1;19;"Male"
186;3;12.9;256;799;9.7;512;599;10.5;64;949;2;3;19;"Male"
186;4;10.5;64;799;9.7;128;599;12.9;256;399;3;2;19;"Male"
186;5;10.5;512;949;12.9;64;799;9.7;256;399;3;2;19;"Male"
187;1;10.5;512;799;12.9;256;599;9.7;64;949;1;2;18;"Male"
187;2;9.7;256;399;12.9;128;949;10.5;64;799;2;1;18;"Male"
187;3;12.9;512;599;10.5;128;399;9.7;256;799;1;2;18;"Male"
187;4;10.5;64;599;12.9;256;399;9.7;128;799;2;1;18;"Male"
187;5;12.9;512;399;9.7;64;799;10.5;256;599;1;2;18;"Male"
188;1;10.5;64;799;9.7;512;399;12.9;256;949;2;3;51;"Female"
188;2;12.9;256;399;10.5;128;799;9.7;512;949;1;2;51;"Female"
188;3;9.7;256;599;10.5;512;799;12.9;128;399;3;2;51;"Female"
188;4;9.7;256;949;12.9;64;799;10.5;128;599;1;2;51;"Female"
188;5;12.9;256;799;9.7;64;949;10.5;512;599;1;3;51;"Female"
189;1;9.7;64;399;10.5;256;599;12.9;128;949;1;2;22;"Male"
189;2;9.7;512;799;12.9;128;599;10.5;64;399;2;3;22;"Male"
189;3;9.7;256;599;12.9;512;949;10.5;128;799;2;3;22;"Male"
189;4;10.5;256;799;12.9;512;399;9.7;64;599;2;3;22;"Male"
189;5;10.5;512;599;9.7;64;399;12.9;128;799;1;2;22;"Male"
190;1;12.9;128;399;9.7;512;799;10.5;256;949;1;2;24;"Male"
190;2;9.7;256;599;10.5;64;799;12.9;128;399;3;1;24;"Male"
190;3;12.9;64;599;10.5;256;949;9.7;512;799;3;2;24;"Male"
190;4;12.9;64;799;9.7;256;599;10.5;512;949;3;1;24;"Male"
190;5;12.9;256;949;10.5;64;399;9.7;128;599;3;1;24;"Male"
191;1;10.5;512;399;12.9;128;599;9.7;64;799;1;3;48;"Male"
191;2;12.9;128;599;10.5;64;949;9.7;512;399;1;2;48;"Male"
191;3;10.5;64;599;9.7;256;949;12.9;512;399;3;1;48;"Male"
191;4;10.5;64;399;9.7;128;599;12.9;512;949;1;2;48;"Male"
191;5;10.5;256;399;9.7;512;949;12.9;128;599;1;3;48;"Male"
192;1;12.9;256;599;9.7;64;949;10.5;128;799;3;2;52;"Male"
192;2;9.7;512;799;10.5;128;949;12.9;64;599;1;3;52;"Male"
192;3;12.9;256;599;9.7;512;799;10.5;128;949;2;1;52;"Male"
192;4;12.9;256;949;9.7;64;799;10.5;512;399;2;3;52;"Male"
192;5;10.5;512;949;12.9;256;599;9.7;128;399;1;2;52;"Male"
193;1;12.9;512;949;9.7;256;599;10.5;128;799;1;2;50;"Male"
193;2;10.5;256;599;12.9;64;949;9.7;128;399;3;2;50;"Male"
193;3;9.7;256;399;12.9;64;799;10.5;128;949;1;2;50;"Male"
193;4;12.9;128;949;10.5;512;799;9.7;64;399;3;1;50;"Male"
193;5;10.5;256;599;12.9;128;399;9.7;64;799;2;3;50;"Male"
194;1;9.7;128;599;10.5;512;949;12.9;64;399;1;3;49;"Female"
194;2;10.5;512;799;12.9;128;599;9.7;64;949;2;3;49;"Female"
194;3;12.9;128;599;10.5;64;949;9.7;256;399;3;1;49;"Female"
194;4;9.7;128;399;12.9;512;599;10.5;256;949;1;3;49;"Female"
194;5;10.5;128;399;9.7;64;599;12.9;256;799;3;1;49;"Female"
195;1;9.7;128;799;10.5;64;949;12.9;256;599;2;1;44;"Male"
195;2;12.9;256;599;9.7;512;799;10.5;128;399;3;1;44;"Male"
195;3;12.9;256;799;9.7;128;599;10.5;512;949;1;2;44;"Male"
195;4;9.7;64;399;12.9;512;949;10.5;128;599;3;1;44;"Male"
195;5;12.9;512;949;9.7;256;599;10.5;64;399;3;1;44;"Male"
196;1;9.7;128;949;12.9;256;599;10.5;512;399;2;3;23;"Female"
196;2;10.5;128;799;9.7;512;599;12.9;64;399;3;2;23;"Female"
196;3;9.7;512;799;12.9;64;599;10.5;256;949;3;1;23;"Female"
196;4;12.9;256;799;9.7;128;399;10.5;64;599;3;1;23;"Female"
196;5;10.5;128;399;9.7;64;949;12.9;256;599;1;3;23;"Female"
197;1;10.5;128;399;12.9;64;799;9.7;512;949;3;2;55;"Male"
197;2;10.5;512;949;9.7;128;399;12.9;64;799;2;1;55;"Male"
197;3;12.9;128;799;9.7;512;599;10.5;256;399;3;1;55;"Male"
197;4;10.5;128;799;9.7;64;949;12.9;512;599;2;1;55;"Male"
197;5;9.7;256;949;10.5;64;599;12.9;128;399;3;1;55;"Male"
198;1;10.5;64;949;9.7;128;799;12.9;256;399;3;2;23;"Female"
198;2;12.9;256;599;9.7;64;399;10.5;128;949;1;2;23;"Female"
198;3;10.5;512;799;9.7;256;949;12.9;64;399;1;3;23;"Female"
198;4;12.9;128;399;10.5;64;599;9.7;512;799;1;2;23;"Female"
198;5;10.5;512;799;9.7;64;599;12.9;128;399;1;3;23;"Female"
199;1;10.5;64;399;9.7;128;599;12.9;512;949;2;1;19;"Male"
199;2;12.9;512;599;9.7;256;799;10.5;64;399;3;2;19;"Male"
199;3;9.7;64;799;12.9;128;599;10.5;512;949;2;1;19;"Male"
199;4;9.7;64;799;12.9;512;399;10.5;256;599;3;2;19;"Male"
199;5;9.7;128;799;10.5;256;949;12.9;64;599;1;2;19;"Male"
200;1;10.5;64;949;9.7;128;599;12.9;256;799;3;2;52;"Female"
200;2;12.9;512;399;10.5;128;949;9.7;64;599;2;1;52;"Female"
200;3;12.9;128;399;9.7;64;799;10.5;512;599;1;2;52;"Female"
200;4;9.7;256;599;10.5;512;799;12.9;64;949;3;1;52;"Female"
200;5;12.9;64;399;10.5;128;599;9.7;256;949;1;2;52;"Female"
201;1;9.7;128;399;12.9;256;949;10.5;512;599;2;1;41;"Male"
201;2;9.7;512;599;10.5;256;399;12.9;64;799;2;3;41;"Male"
201;3;9.7;64;599;12.9;256;949;10.5;512;799;2;1;41;"Male"
201;4;9.7;256;399;10.5;128;949;12.9;512;799;3;1;41;"Male"
201;5;12.9;256;599;9.7;128;399;10.5;512;799;1;3;41;"Male"
202;1;9.7;256;949;10.5;64;599;12.9;512;799;3;2;46;"Male"
202;2;12.9;128;949;10.5;64;799;9.7;512;599;2;3;46;"Male"
202;3;12.9;128;799;9.7;256;399;10.5;64;949;2;3;46;"Male"
202;4;9.7;256;949;12.9;64;799;10.5;512;399;3;1;46;"Male"
202;5;9.7;64;799;12.9;512;599;10.5;256;949;3;1;46;"Male"
203;1;10.5;128;949;12.9;256;599;9.7;64;799;1;2;47;"Female"
203;2;12.9;64;949;10.5;512;399;9.7;128;599;3;1;47;"Female"
203;3;12.9;64;799;9.7;512;399;10.5;128;949;2;1;47;"Female"
203;4;10.5;64;799;12.9;256;949;9.7;512;399;1;2;47;"Female"
203;5;12.9;512;949;9.7;256;799;10.5;64;599;1;3;47;"Female"
204;1;10.5;512;599;12.9;128;949;9.7;64;799;2;1;55;"Male"
204;2;10.5;64;799;12.9;256;399;9.7;128;599;2;1;55;"Male"
204;3;10.5;128;799;9.7;256;399;12.9;512;949;2;3;55;"Male"
204;4;10.5;64;599;9.7;512;399;12.9;256;949;2;3;55;"Male"
204;5;12.9;256;799;10.5;512;599;9.7;64;399;3;1;55;"Male"
205;1;12.9;64;599;10.5;256;799;9.7;128;949;3;2;53;"Male"
205;2;10.5;64;399;12.9;512;799;9.7;256;599;2;1;53;"Male"
205;3;9.7;256;399;10.5;128;949;12.9;64;599;3;1;53;"Male"
205;4;9.7;64;799;10.5;512;399;12.9;128;599;2;1;53;"Male"
205;5;12.9;64;799;10.5;512;599;9.7;256;399;1;3;53;"Male"
206;1;10.5;64;599;12.9;512;399;9.7;256;949;2;3;22;"Male"
206;2;12.9;128;949;10.5;256;599;9.7;512;399;3;1;22;"Male"
206;3;9.7;128;949;12.9;512;599;10.5;256;799;3;1;22;"Male"
206;4;9.7;128;799;10.5;256;399;12.9;512;949;3;1;22;"Male"
206;5;10.5;128;799;12.9;256;599;9.7;64;949;2;3;22;"Male"
207;1;9.7;64;599;10.5;256;799;12.9;512;399;1;2;35;"Male"
207;2;12.9;512;799;10.5;256;399;9.7;64;599;1;2;35;"Male"
207;3;12.9;128;799;9.7;64;399;10.5;512;949;3;2;35;"Male"
207;4;9.7;128;599;12.9;256;949;10.5;512;399;3;1;35;"Male"
207;5;12.9;64;949;10.5;256;399;9.7;512;799;1;2;35;"Male"
208;1;10.5;256;399;12.9;64;949;9.7;512;799;3;1;44;"Female"
208;2;12.9;256;949;9.7;512;399;10.5;64;599;3;1;44;"Female"
208;3;9.7;128;949;12.9;512;599;10.5;64;399;2;1;44;"Female"
208;4;9.7;128;949;12.9;512;599;10.5;256;399;2;1;44;"Female"
208;5;12.9;64;799;10.5;256;599;9.7;128;399;1;2;44;"Female"
209;1;12.9;512;799;10.5;128;599;9.7;256;399;2;3;27;"Male"
209;2;10.5;64;799;9.7;512;949;12.9;256;599;2;3;27;"Male"
209;3;9.7;64;399;12.9;512;799;10.5;128;949;2;3;27;"Male"
209;4;9.7;64;949;10.5;256;399;12.9;128;599;2;1;27;"Male"
209;5;12.9;64;599;10.5;256;399;9.7;128;949;1;3;27;"Male"
210;1;12.9;512;799;10.5;64;949;9.7;128;599;3;1;51;"Male"
210;2;10.5;128;949;9.7;256;599;12.9;512;799;3;2;51;"Male"
210;3;9.7;64;799;10.5;256;599;12.9;512;949;1;2;51;"Male"
210;4;12.9;64;949;10.5;256;799;9.7;128;599;2;1;51;"Male"
210;5;9.7;256;799;12.9;64;599;10.5;512;399;1;2;51;"Male"
211;1;12.9;64;799;10.5;512;949;9.7;256;399;3;2;29;"Male"
211;2;10.5;128;949;12.9;64;599;9.7;512;799;3;1;29;"Male"
211;3;10.5;512;799;9.7;256;949;12.9;128;599;1;2;29;"Male"
211;4;9.7;256;599;12.9;128;799;10.5;64;399;1;3;29;"Male"
211;5;10.5;64;799;12.9;512;399;9.7;128;949;2;3;29;"Male"
212;1;9.7;256;949;12.9;64;599;10.5;512;399;3;1;25;"Male"
212;2;10.5;64;599;9.7;512;799;12.9;128;949;2;1;25;"Male"
212;3;12.9;64;399;10.5;512;799;9.7;256;949;2;3;25;"Male"
212;4;10.5;256;399;9.7;64;599;12.9;128;799;2;3;25;"Male"
212;5;12.9;256;799;10.5;512;399;9.7;128;949;1;3;25;"Male"
213;1;9.7;128;799;10.5;512;949;12.9;256;399;3;1;46;"Male"
213;2;9.7;128;599;10.5;256;399;12.9;64;799;2;1;46;"Male"
213;3;9.7;512;949;12.9;128;799;10.5;256;399;3;1;46;"Male"
213;4;10.5;64;949;12.9;512;799;9.7;256;399;3;1;46;"Male"
213;5;10.5;256;799;9.7;64;399;12.9;512;949;1;3;46;"Male"
214;1;9.7;64;599;10.5;128;949;12.9;512;799;3;1;23;"Female"
